"","AC001A","AC002A","AC002B","AC003A","AC004A","AC013A","AC014A","AC014B","AC014C","AC022A","AC024A","AC025A","AC026A","AC028A","AC029A","AC035A","AC042A","AC044A","AC046A","AC048A","AC142A","AC148A","AC152A","AC9964","AC9968","AC9969","AC9974","AC9975","AC9996","AC9997","AC9999","AM011A","AS001A","AS003A","AU001A","AU002A","AU004A","AU004B","AU004D","AU005B","AU005D","AU005E","AU005J","AU010A","AU010B","AU014A","AU023A","AU034A","AU9990","AU9991","AU9999","BR001A","BR003A","BR006A","BR9997","BR9999","CA002A","CA005A","CM004A","CM009A","CM010A","CM013A","CM014A","CM015A","CM017A","CM019A","CM020A","CM022A","CM031A","CM043A","CM047A","CM048A","CM052A","CM070A","CM103A","CM9999","CO001A","CY001A","CY004A","CY006A","CY006D","CY010A","CY019A","CY9988","CY9999","DE001A","DP9999","DT001A","DT002A","EU002A","EU002B","EU002C","EU002D","EU002E","EU002K","EU003A","EU004A","EU007A","EU008A","EU009A","EU009C","EU009F","EU011A","EU013A","EU014A","EU015A","EU015B","EU016A","EU017A","EU018A","EU019A","EU020A","EU025A","EU026A","EU027A","EU028A","EU028B","EU029A","EU031A","EU032A","EU040A","EU043A","EU045A","EU047A","EU048A","EU049A","EU049B","EU049D","EU050A","EU051A","EU051B","EU053B","EU056A","EU057A","EU058A","EU9960","EU9961","EU9962","EU9963","EU9964","EU9965","EU9974","EU9979","EU9995","EU9999","FR001A","FR002A","FR002C","FR005A","FR005D","FR006A","FR007A","FR009A","FR010A","FR013A","FR9991","FR9999","FU002A","FU002B","FU002D","FU002F","GO003A","GO004A","GO005A","GO006C","GO010A","GO014A","GO014B","GO9999","HN001A","KR001A","ME019A","MR001A","NA001A","NA002A","NA003A","NA003B","NA005A","NA006A","NA006B","NA007A","NA013A","NA014A","NA015A","NA032A","NA033A","NA036A","NA037A","NA039A","NA040A","NA042A","NA044A","NA045A","NA046A","NA048A","NA068A","NA086A","NA099A","NA115A","NA133A","NA135A","NA140A","NA156A","NA158A","NA167A","NA738A","NA9955","NA9963","NA9968","NA9995","NA9999","NE003A","NE003C","NE003D","NE004A","NE006A","NE020A","NE9999","NI001A","NI002A","NI005A","NI008A","NI009A","NI017A","NI020B","NI025A","NI027A","NI9999","PE002A","PI002A","PI005A","PI007A","PI008A","PI011A","PI012A","PI015A","PI016A","PI017A","PI018A","PI019A","PI020A","PI022A","PI022B","PI023A","PI026A","PI027A","PI030A","PI9995","PI9999","RH003A","RZ011A","SA001A","SA001B","SA003A","SA005A","SA9999","SE001A","SP002A","ST010A","SU004A","SU005A","SU006A","SU016A","SU9999","SY002A","SY003A","SY010A","SY9999","TA001A","TA001B","TA001D","TA003A","TA003B","TA004A","TA005A","TA9999","TE001A"
"enoch2004",0,0,0,0,0,0,0,0.576923076923077,0,6.15384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0.192307692307692,0,0,0,0,0,0,0,0.769230769230769,0.192307692307692,1.92307692307692,0,0,0,0,0,0,2.30769230769231,0,0,0,4.03846153846154,0,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192307692307692,0,0,0,0,0,0,0,0,0.576923076923077,0,0.384615384615385,2.69230769230769,0,1.34615384615385,0.192307692307692,0,0,0,0,0.384615384615385,0.192307692307692,0,0,0,0,0.961538461538462,0,0,0,0.192307692307692,0,0.192307692307692,22.1153846153846,6.73076923076923,0,0,0,0,0.192307692307692,2.88461538461538,0,0,0.384615384615385,0.576923076923077,0,0,0,0,0,0,0,0,0,2.69230769230769,0,0,0,0,0.192307692307692,0,0,0,0,0,0.384615384615385,0,0,5.96153846153846,0,4.42307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34615384615385,0,0,0,0,0,0,0.192307692307692,0,0,0,0,0,0.192307692307692,0,0,0,0,0,0.384615384615385,0.192307692307692,0,0,0,0,0.576923076923077,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,1.15384615384615,0,0,0,2.88461538461538,16.5384615384615,0,0,0
"enoch2005",0,0,0,0,0,0,0,1.04166666666667,0,2.25694444444444,0,0,0,0,0,0,0.173611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694444444444444,0,0,0,0,0,0,0,2.25694444444444,0,3.99305555555556,0,0,0,0,0,0,5.20833333333333,0,0.173611111111111,0,3.99305555555556,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347222222222222,0,0,0,0,0,0,0,0,1.21527777777778,0,0,2.60416666666667,0,0.868055555555556,0.520833333333333,0.173611111111111,0,0,0,0.520833333333333,0,0,0,0,0,0.347222222222222,0,0,0,0.520833333333333,0,0,13.1944444444444,7.8125,0,0,0,0,0.173611111111111,0.694444444444444,0,1.04166666666667,0,0,0,0,0,0,0,0,0,0,0,1.04166666666667,0,0,0,0,1.04166666666667,0,0,0,0,0,0.347222222222222,0,0,7.63888888888889,0,3.125,6.77083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694444444444444,0.347222222222222,3.125,6.77083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.868055555555556,0,0,0.173611111111111,0,0,0,0,0,0,0,0.694444444444444,0,0,0,0,0,0,0,0,0,1.38888888888889,0,0,0,0.173611111111111,0.347222222222222,0,0,0,0,0.347222222222222,0,0,0,0,0,0,0,0,0,0,0,0,1.38888888888889,0,0,0,0,0,0,0.173611111111111,0,0,0,0.868055555555556,11.2847222222222,0,0,0
"gran1993",0,0,0,0,0,0,0,0,0,0.986193293885602,0,0,0,0,0,0,0,0,0.197238658777120,0,0,0,0,0,0,0,0,16.9625246548323,0,0,0.591715976331361,0,0,11.4398422090730,0,0,0.197238658777120,0,0,0,0,0,0,0.986193293885602,0,0,0,0,0,0,0.197238658777120,0,0,0.591715976331361,0,0,0,0,0,0,2.16962524654832,0,0,0,0.394477317554241,0,0,0,0,0,0,0.394477317554241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197238658777120,0,0,0,0,0,0,0,0.986193293885602,0,0,3.15581854043393,0,0,0,0,0.197238658777120,0,0,0,0,0,0,0,0,0.788954635108481,0,0,0,0,0,0,34.5167652859961,0,0,0,0,0,0,0.394477317554241,0,0.591715976331361,0,0,0,0,0,0,0,0.394477317554241,0,0,0,0.394477317554241,0,0,0,0.394477317554241,0.197238658777120,0,0,0,0,0,0,0,0,4.14201183431953,0,0.788954635108481,0,0,0,0,0,0.197238658777120,0,0,0,0,0,0,0,0,0,0,0,0.591715976331361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394477317554241,0,0,0,0,0,0,0,0,1.38067061143984,0.394477317554241,0,0,0,0,0,0,0,0.394477317554241,0,0,0,0,0,0,0,0.591715976331361,0,0,0,0,0,0,0,0.394477317554241,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57790927021696,0.986193293885602,0,0,0,0,0.197238658777120,0,0,0,0,0,0,0,0,0,0,0,0,0.394477317554241,0,0,0,0,0,0,1.77514792899408,0.394477317554241,0,0,3.94477317554241,3.74753451676529,0.394477317554241,0,0
"gran1994",0,0,0,0,0,0.177619893428064,0,0.532859680284192,0.355239786856128,0,0,0,0,0,0,0,0.177619893428064,0,0,0,0,0,0,0,0,0,0,17.0515097690941,0,0,0.532859680284192,0,0,5.15097690941385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355239786856128,0,0.355239786856128,0,0,0,0,0,0,2.30905861456483,0,0,0,0.355239786856128,0,0,0,0.177619893428064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177619893428064,0.355239786856128,0.177619893428064,0,0.177619893428064,0,0,0,0,0,0,0,0,4.4404973357016,0.532859680284192,0,0.177619893428064,0,0,0,0,0.177619893428064,0.532859680284192,0,0,0,0,0.355239786856128,0,0,0,0.355239786856128,0,0,36.9449378330373,0.177619893428064,0.177619893428064,0,0,0,0.177619893428064,0.177619893428064,0,1.24333925399645,0,0,0,0.177619893428064,0,0,0.355239786856128,0.532859680284192,0,0,0,1.06571936056838,0,0,0,0,0.177619893428064,0,0,0,0,0,1.95381882770870,0,0,3.19715808170515,0,1.06571936056838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177619893428064,0,0,0,0,0.355239786856128,0,0,0,0,0,0,0,0,0,0,0.710479573712256,0,0,0,0.355239786856128,0,0,0,0,0.532859680284192,0.355239786856128,0,0,0,0,0,0.355239786856128,0,0,0,0,0,0.177619893428064,0,0,0,0,0,0,0,0,0,0,0,0.177619893428064,0,0,0.177619893428064,0,0,0,0,0,0,0,0,0,0,2.84191829484902,0.532859680284192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177619893428064,0,0,0,0,0,0,3.19715808170515,0,0,4.08525754884547,0,3.37477797513321,0,0,0
"gran1995",0,0.433839479392625,0,0,0,0,0,0,0,1.08459869848156,0,0,0,0,0,0,0,0,2.38611713665944,0,0,0,0,0,0,0,0,15.8351409978308,0,0,0.216919739696312,0,0,6.72451193058568,0,0,0,0,0,0,0,0,0,0.433839479392625,0.650759219088937,0,0,0,0,0,0,0.216919739696312,0,0.650759219088937,0,0,0,0,0,0,5.2060737527115,0,0,0,0,0,0,0,0,0,0,0.433839479392625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650759219088937,0,0,0,0,0,0,0,0.216919739696312,0,0,4.77223427331887,0,0,0.433839479392625,0,0,0,0,0.216919739696312,0,0,0,0.216919739696312,0,0.86767895878525,0,0,0,0.433839479392625,0,0,33.6225596529284,0.216919739696312,0,0,0,0,0,0.216919739696312,0,0,0,0,0,0.433839479392625,0,0,0.216919739696312,0.650759219088937,0,0,0,0.433839479392625,0,0,0,0,0,0,0,0,0,0,1.08459869848156,0,0,1.08459869848156,0.216919739696312,0.650759219088937,0.216919739696312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86767895878525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16919739696312,0,0,0,0.216919739696312,0,0,0,0,0.650759219088937,0,0,0,0,0,0,0.216919739696312,0,0.433839479392625,0,0,0,0,0,0,0,0.216919739696312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03687635574837,1.08459869848156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60303687635575,0,0,0,1.95227765726681,5.42299349240781,0,0,0
"gran1996",0,0,0,0,0,0,0,0,0,0.803212851405622,0,0,0,0,0,0,0,0,2.40963855421687,0,0,0,0,0,0,0,0,13.0522088353414,0,0,0,0,0,3.6144578313253,0,0,0,0,0,0,0,0,0,0.602409638554217,0,0,0,0,0,0,0,0.200803212851406,0,1.20481927710843,0,0,0,0,0,0,2.81124497991968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02409638554217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803212851405622,0,0,0,0.200803212851406,0,0,34.1365461847390,0,0,0,0,0,0,0,0,0,0,0,0,0.200803212851406,0,0,0,0.401606425702811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20481927710843,0,0,6.82730923694779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,2.81124497991968,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0,0.602409638554217,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21285140562249,2.00803212851406,0,0,0,0,0.200803212851406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40963855421687,0,0,0,2.81124497991968,10.2409638554217,0,0,0
"gran1997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409836065573771,0,0,0,0,0,0,0,0,8.4016393442623,0,0,0,0,0,1.84426229508197,0,0,0,0,0,0,0,0,0,0.409836065573771,0,0,0,0,0,0,0,0,0,1.02459016393443,0,0,0,0,0,0,4.91803278688525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204918032786885,0,0,0,0,0,0,0,0.204918032786885,0,3.07377049180328,0,0,5.5327868852459,0,0,0,0,0,0,0,0,0.204918032786885,0,0.204918032786885,0,0,0.819672131147541,0,0,0,0,0,0,35.8606557377049,0.204918032786885,0,0,0,0,0,0,0,0,0.409836065573771,0,0,0,0,0,0,1.22950819672131,0,0,0,0,0,0,0,0.204918032786885,0.614754098360656,0,0,0,0.204918032786885,0,0,0,0,4.71311475409836,0,0.614754098360656,0,0,0,0,0,0,0,0,0,0,0,0.409836065573771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409836065573771,0,0,1.63934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204918032786885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07377049180328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614754098360656,0,0,0,0,0,0,4.91803278688525,0,0,4.30327868852459,0,13.1147540983607,0,0,0
"gran1998",0,0,0,0,0,0.379506641366224,0,3.79506641366224,0,0.759013282732448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79506641366224,0,0,0,0,0,0.569259962049336,0,0,0,0,0,0,0,0,0,0.189753320683112,0,0,0,0,0,0,0,0.189753320683112,0,0.94876660341556,0,0,0,0,0,0,3.98481973434535,0,0,0,0,0,0,0,0,0,0,0.189753320683112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189753320683112,0,0,1.32827324478178,0,0,1.70777988614801,0,0,0.189753320683112,0,0,0,0,0.189753320683112,0,0,0,0,0,0.189753320683112,0,0,0,0.189753320683112,0,0,25.2371916508539,0.94876660341556,0,0,0,0,0,0,0,0.189753320683112,0,0,0,0,0,0,0,0.379506641366224,0,0,0,2.08728652751423,0,0,0,0,0.379506641366224,0,0,0,0,0,1.70777988614801,0,0,4.36432637571157,0,0.569259962049336,0,0,0,0,0,0,0,0.379506641366224,0,0,0,0,0,0,0,0,0,0.94876660341556,0,0,0,0,0,0.189753320683112,0,0,0,0,0,0,0,0,0,0.569259962049336,0,0,0.379506641366224,0.569259962049336,0,0,0,0,0,0.569259962049336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51802656546490,0,0,0,0,0,3.41555977229602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379506641366224,0,0,0,0,0,0,3.03605313092979,0,0,0,2.08728652751423,31.3092979127135,0,0,0
"gran1999",0,0,0,0,0,0,0,7.50915750915751,0,0.915750915750916,0,0,0,0,0,0,0,0,0.366300366300366,0,0,0,0,0,0,0,0,0.549450549450549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183150183150183,0,0.366300366300366,0,0,0,0,0,0,2.19780219780220,0,0,0,0,0,0,0,0,0,0,0.183150183150183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183150183150183,0.366300366300366,0,0,0,0,0,0.366300366300366,0,0,1.64835164835165,0,0,3.11355311355311,0,0,0.183150183150183,0,0,0,0,0,0,0,0,0,1.83150183150183,0,0,0,0,0,0,0,36.6300366300366,0.183150183150183,0.366300366300366,0,0,0,0,0.366300366300366,0,0,0,0.366300366300366,0,0.549450549450549,0,0,0,0,0,0,0,1.64835164835165,0,0,0,0,0.366300366300366,0,0,0,0,0,2.74725274725275,0,0,3.84615384615385,0,1.46520146520147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09890109890110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09890109890110,0,0,0,0,0,0,0,0,1.09890109890110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183150183150183,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19780219780220,0.915750915750916,0,0,0,0,0.183150183150183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38095238095238,0,0,0,1.83150183150183,20.5128205128205,0,0,0
"gran2000",0,0,0,0,0,0,0,8.61423220973783,0,0.374531835205993,0,0,0,0,0,0,0,0,1.12359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374531835205993,0,0,0,0,0.187265917602996,0,0,0,0,0,0,0.187265917602996,0,0,1.49812734082397,0,0,0,0,0,0,2.24719101123596,0,0,0,0.374531835205993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374531835205993,0,0,0,0,0.561797752808989,0,0,0.561797752808989,0,0,0.936329588014981,0,0,0.187265917602996,0,0,0,0,0,0,0,0,0,0,2.24719101123596,0,0,0,0,0,0,34.4569288389513,0,0.187265917602996,0,0,0,0.374531835205993,0.749063670411985,0,0,0,0,0,0.187265917602996,0,0,0,0,0,0,0,0,0,0,0,0,0.187265917602996,0,0,0,0,0,4.8689138576779,0,0,2.99625468164794,0,0.936329588014981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31086142322097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68539325842697,0,0,0,0,0,0,0,0,0.749063670411985,0.187265917602996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187265917602996,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49812734082397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61797752808989,0,0,0,2.05992509363296,21.9101123595506,0,0,0
"gran2001",0,0,0,0,0,0,0,5.19230769230769,0.192307692307692,0.961538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961538461538462,0,0,0,0,0,0.384615384615385,0,0,0,0,0.769230769230769,0,0,0,0,0.576923076923077,0,0,0,0,0,0,0,0.384615384615385,0,0.192307692307692,0,0,0,0,0,0,3.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,2.5,0,0,3.84615384615385,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0,0,0,0,0,29.0384615384615,0.384615384615385,0,0,0,0,0.769230769230769,0,0,0,0,0,0,0.192307692307692,0,0,0,0,0,0,0,0.769230769230769,0,0,0,0,0,0,1.15384615384615,0,0,0,1.15384615384615,0,0,3.46153846153846,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0,0,0,1.73076923076923,0,0.192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53846153846154,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,0,6.15384615384615,0,0,0,1.15384615384615,28.4615384615385,0,0,0
"gran2002",0,0,0,0,0,0,0,7.11462450592885,0.592885375494071,0.197628458498024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197628458498024,0,0,0,0,0,0.790513833992095,0,0,0,0,1.38339920948617,0,0,0,0,0,0,0,0,0,0,0,0,0.790513833992095,0,0.197628458498024,0,0,0,0,0,0,3.75494071146245,0,0,0,0,0,0,0,0,0,0,0.197628458498024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197628458498024,0.197628458498024,0,0.197628458498024,0,0,0,0,0,2.76679841897233,0,0,3.55731225296443,0,0,0,0,0,0,0,0,0.197628458498024,0,0,0,0,1.38339920948617,0,0,0.197628458498024,0,0,0,34.1897233201581,0.197628458498024,0,0,0,0,0,0,0,0.197628458498024,0,0,0,0,0,0,0,0,0,0,0,0.790513833992095,0,0,0,0,0,0,0,0,0,0,2.56916996047431,0,0,2.76679841897233,0,0.197628458498024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58102766798419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37154150197628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37154150197628,0.790513833992095,0,0,0,0,0.395256916996047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94071146245059,0,0,0,0,22.7272727272727,0,0,0
"gran2003",0,0,0,0,0,0,0,3.76647834274953,0.376647834274953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564971751412429,0,0,0,0,3.2015065913371,0,0,1.12994350282486,0,0,0,0,0,0,0,0,0,0,0,2.44821092278719,0,0,0,0,0,0,4.33145009416196,0,0,0,0,0,0,0,0,0,0,0.188323917137476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376647834274953,0,0,1.50659133709981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564971751412429,0,0,0,0,0,0,38.9830508474576,0.564971751412429,0,0,0,0,0,3.76647834274953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753295668549906,0,0,0,0.188323917137476,0,0,0,0,0,0,0.941619585687382,0,0,2.25988700564972,0,0.753295668549906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376647834274953,0,0,0,0,0,0.188323917137476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376647834274953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31826741996234,0.376647834274953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25988700564972,0,0,0,1.12994350282486,27.3069679849341,0,0,0
"gran2004",0,0,0,0,0,0,0,3.18352059925094,0,0.187265917602996,0,0,0,0,0,0,0,0,0.187265917602996,0,0,0,0,0,0,0,0,1.12359550561798,0,0,0,0,0,0.187265917602996,0,0,0,0,0.187265917602996,0,0,0.187265917602996,0,0.187265917602996,0,0,0,0,0,0,0.749063670411985,0,0,0.749063670411985,0,0,0,0,0,0,4.68164794007491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374531835205993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05992509363296,0,0,1.31086142322097,0,0,0.187265917602996,0,0,0,0,0,0,0,0,0,0,1.31086142322097,0,0,0,0.374531835205993,0,0.749063670411985,31.8352059925094,1.31086142322097,0,0,0,0,0,2.43445692883895,0,0.374531835205993,0,0.749063670411985,0,0,0,0,0,0.187265917602996,0,0,0,0.561797752808989,0,0,0,1.87265917602996,0,0,0,0,0,0,0.749063670411985,0,0,3.37078651685393,0,2.24719101123596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374531835205993,0,0,0,0,0,0,0,0,0.936329588014981,0,0,0,0,0,0,0.749063670411985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187265917602996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936329588014981,0.374531835205993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187265917602996,0,0,0.187265917602996,0,0,0,0,0,0,0,1.31086142322097,0,0,0,0.936329588014981,30.1498127340824,0,0,0
"gran2005",0,0,0,0,0,0,0,2.30326295585413,0.191938579654511,0.575815738963532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15163147792706,0,0,0,0,0,3.45489443378119,0,0,0,0,2.87907869481766,0,0,0.191938579654511,0,0.191938579654511,0,0,0,0,0,0,0.191938579654511,0,0,0.575815738963532,0,0,0,0,0.767754318618042,0,5.3742802303263,0,0,0,0,0,0,0,0,0,0,0.191938579654511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191938579654511,0,0,0,0,0,0,0,0,1.53550863723608,0,0,1.53550863723608,0,0,0,0,0,0,0,0.191938579654511,0.191938579654511,0,0,0,0,2.11132437619962,0,0,0,0,0,0,26.1036468330134,1.91938579654511,0,0,0,0,0,1.15163147792706,0,0.191938579654511,0,0,0,0,0,0,0,0,0,0,0,0.575815738963532,0,0,0,0,0.767754318618042,0,0,0,0,0,1.15163147792706,0,0,2.68714011516315,0,2.30326295585413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191938579654511,0,0,0,0,1.15163147792706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383877159309021,0,1.53550863723608,0.191938579654511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575815738963532,0,0,0,0,0,0,0,0,0,0.191938579654511,0,0,0,1.91938579654511,1.15163147792706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191938579654511,0,0,0,0,0,0,3.07101727447217,0,0,0,1.15163147792706,27.6391554702495,0,0,0
"llagi1993",0,0,0,0,0,0.603621730382294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804828973843058,0,0.201207243460765,0.201207243460765,0,0,0,0.603621730382294,0.201207243460765,0,0,0,0,0,0,1.20724346076459,0,0.603621730382294,0,0,0,0,0,0,0.201207243460765,0,0,0,0.201207243460765,0,0,0,0,0,0,0.603621730382294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402414486921529,0.402414486921529,0.402414486921529,0,0,0,0,0,0,0,1.40845070422535,0,0,0.201207243460765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4808853118712,0.201207243460765,0,0,0,0,0.402414486921529,0,0.201207243460765,0.201207243460765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201207243460765,0,0,0,0,0,0,0,0,1.81086519114688,0,3.82293762575453,0,0.201207243460765,0,0,0,0,0,0.402414486921529,0,0,0,0,0,0,0,0,0,1.00603621730382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81690140845070,0,0,0,0,0,0,0,0.201207243460765,0,0,0,0,0.201207243460765,0.201207243460765,0.201207243460765,0,0,0.804828973843058,0,0,0,0,0,0,0,1.40845070422535,0.201207243460765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201207243460765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201207243460765,0,0.201207243460765,0,0,0,0,0,0,6.63983903420523,0,0,0,0,56.3380281690141,0.201207243460765,0,0
